episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_clip_value,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
3443,688600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1398.5727349436925,6.992863674718462,8.659124317615424,0.9433863588483802,7.743014846646979,,7.1731757047451286,154.86029693293958,4.284424131269149,0.36875,200,177.27287735349134,283.00507039477077,38.26123848620548,241.0871793660849,260.0688088971571,540.9920905155835,743.7324873480193,674.4905137433416,19.890092849731445,5.389712333679199,1.2709007672973558,6.803209301418162,6.803209301418162,6.709738688258563,6.709738688258563,0.09347061315959948,0.09347061315959948
3444,688800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1305.4188488264604,6.527094244132302,7.605784160000849,0.491954585644556,7.114876308963068,,7.1731757047451286,142.29752617926135,5.196546791377168,0.45,200,266.9136803321982,296.54584445808587,224.2076476802419,251.14995252966852,826.3073950316426,347.0868093707006,896.8062388526129,656.4572331089618,19.86298942565918,0.04653996229171753,1.2759872368461331,6.8222876119194735,6.8222876119194735,6.69929622290643,6.69929622290643,0.12299138901304385,0.12299138901304385
3445,689000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1004.2296001521088,5.021148000760544,7.705485804574442,2.0419173045953456,5.749589115255036,,7.1731757047451286,114.99178230510074,4.424963064837861,0.4975,200,161.50231242748012,232.2900949151644,160.41497145076792,126.8920028991307,843.6779484476027,502.95626566244164,301.96927281258274,652.4116512229455,19.900699615478516,0.04072070121765137,1.2896950592161531,6.774176999652819,6.774176999652819,6.679788025387934,6.679788025387934,0.09438897426488513,0.09438897426488513
3446,689200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,803.753238991707,4.018766194958535,8.027349168452863,2.7461554929827514,5.426183354184782,,7.1731757047451286,108.52366708369566,4.247216422249573,0.45875,200,172.84451812073664,164.8379958081416,172.7998966909622,62.52786004696415,556.7207483550897,323.5698747680991,243.50562145258638,754.9284034807881,19.885223388671875,0.04130353033542633,1.3108759442905733,6.687393758834506,6.687393758834506,6.6707465120578355,6.6707465120578355,0.016647246776670066,0.016647246776670066
3447,689400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,814.4389081885807,4.0721945409429035,7.957477166224178,3.551127809367439,4.534015284985684,,7.1731757047451286,90.68030569971367,3.6175668093647313,0.4075,200,115.6253604645711,214.4065127675443,29.57298143460433,69.29089941658815,589.375997929912,508.44098843265067,66.77685658174059,239.42524006449062,19.831130981445312,0.08606668561697006,1.3728634354724987,6.627976552859947,6.627976552859947,6.657648266550994,6.657648266550994,0.029671713691047152,0.029671713691047152
3448,689600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1513.8140843567496,7.569070421783748,8.142041020278526,0.18907034797524688,8.005539781380026,,7.1731757047451286,160.1107956276005,3.932340245515994,0.39125,200,139.20234586942692,246.1510213276052,74.83874079323625,58.019266859791735,565.0640591615497,443.375841332897,452.9157058032289,79.35454002133412,19.894145965576172,0.05584849789738655,1.3691588863173236,6.631275312618572,6.631275312618572,6.664980627943077,6.664980627943077,0.0337053153245046,0.0337053153245046
3449,689800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1459.1752499227136,7.295876249613568,8.949910645988522,0.4567552726110656,8.532119099256956,,7.1731757047451286,170.64238198513914,3.45945743939075,0.4975,200,68.53202645267166,183.19318446571214,51.26978117354478,97.53712130070693,81.91826014506921,463.1984527927803,545.3648178346468,356.4559761645556,19.921669006347656,5.65781307220459,1.395675141411378,6.704361742742188,6.704361742742188,6.682340103416927,6.682340103416927,0.0220216393252608,0.0220216393252608
3450,690000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,233.36227287396645,1.1668113643698321,7.669845671384999,6.955168209422518,1.5863822497923505,7.087893074535664,7.087893074535664,31.72764499584701,3.7475274093082716,0.44125,200,183.4391293220974,196.04919035359927,67.47218766721157,30.69392020102664,832.4832381451415,327.5813980038383,57.8221311006088,859.2784369887767,19.901123046875,6.045267105102539,1.8017637801739033,6.473733706059539,6.473733706059539,6.626301751291496,6.626301751291496,0.15256804523195733,0.15256804523195733
3451,690200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1438.1614569765002,7.190807284882501,8.206645440819583,0.37298237645649307,7.920614189231456,,7.087893074535664,158.41228378462912,3.416610357779632,0.45375,200,78.49138392480943,200.1456737358093,10.785114611870611,36.14119814866874,509.8177901702113,494.7797346792483,654.7462901143226,218.7265715451201,19.859434127807617,11.041875839233398,1.7684226300360126,6.508461456022327,6.508461456022327,6.63319527580081,6.63319527580081,0.1247338197784833,0.1247338197784833
3452,690400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1523.4419337676586,7.617209668838293,10.299343122917419,1.9267971548644274,8.372545968052988,,7.087893074535664,167.45091936105976,3.5210426668181016,0.39625,200,95.44997187467055,194.95935779845232,54.003267712504694,19.154752661221337,69.55064534821975,182.18135263624086,356.20621517193973,691.04021115829,19.905820846557617,0.0408443883061409,1.8285070874030027,6.623945769943615,6.623945769943615,6.678124618670662,6.678124618670662,0.054178848727047146,0.054178848727047146
3453,690600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1069.0686447947774,5.345343223973887,7.996881505411739,2.361583670610824,5.758074617163633,,7.087893074535664,115.16149234327267,3.771280467116707,0.4775,200,84.07947311356615,255.26385213724822,46.332358259823785,223.461576631191,534.2251924921467,409.5738543265311,118.44036360404894,336.9801617718393,19.865205764770508,0.0867910236120224,1.8268991588354766,6.55207537340856,6.55207537340856,6.658645085705632,6.658645085705632,0.10656971229707146,0.10656971229707146
3454,690800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1499.5988084126664,7.497994042063332,8.640640135034996,0.7547731532449434,7.9131190720958,,7.087893074535664,158.26238144191598,3.784596789979685,0.3825,200,90.2488125753275,249.4337285315469,50.045189237241246,115.25188619118327,380.7849379625944,224.3688742481705,564.3415955529847,270.2606546407267,19.902233123779297,0.03299759328365326,1.8711116325730217,6.616000751041999,6.616000751041999,6.671005232689872,6.671005232689872,0.05500448164787297,0.05500448164787297
3455,691000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1240.4261533892877,6.202130766946438,8.303756636697363,1.724130690926311,6.579625945771053,,7.087893074535664,131.59251891542107,3.4615651028192356,0.38125,200,87.90565715160729,213.65829039152413,34.89332261061167,188.3885698147382,535.3097400477111,275.7052586022882,173.71670903790692,246.5837430956034,19.888229370117188,0.029545895755290985,1.8063020284726838,6.600889593590869,6.600889593590869,6.661681223004714,6.661681223004714,0.06079162941384464,0.06079162941384464
3456,691200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1147.865146011805,5.739325730059026,8.957878308085208,2.5380490027226803,6.459998601195519,,7.087893074535664,129.1999720239104,3.4018364100778147,0.42,200,55.86866865509086,198.9173732967537,40.85760024690404,133.314411954438,176.7997145954767,388.95138251068465,331.43893595048553,987.158167445442,19.898876190185547,0.042470782995224,1.8045604436046616,6.588020829925301,6.588020829925301,6.658528439502129,6.658528439502129,0.07050760957682822,0.07050760957682822
3457,691400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1389.4186386531223,6.947093193265612,8.558419203990745,0.13006041983101685,8.458071228532914,,7.087893074535664,169.16142457065828,3.275975220737536,0.36875,200,97.73536806281098,195.1642594743998,78.83199424360195,175.01697460091728,342.5596714684651,500.5284883913525,804.0557234997964,106.30968937011096,19.681209564208984,1.9899859428405762,1.7682736107872787,6.699394240983667,6.699394240983667,6.672278058798063,6.672278058798063,0.027116182185603854,0.027116182185603854
3458,691600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1375.2131155293582,6.876065577646791,8.724357232944117,1.142630153942389,7.622589594787109,,7.087893074535664,152.4517918957422,4.371856659181543,0.33625,200,178.70359322979397,283.972064456739,112.69840902417155,263.33477267493777,289.2210862705732,477.10127519532324,843.9498247103596,678.3784202263803,19.921459197998047,0.016889525577425957,1.7521119136042542,6.783248325463845,6.783248325463845,6.712790071538754,6.712790071538754,0.07045825392509109,0.07045825392509109
3459,691800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1544.7783427232287,7.723891713616143,8.41067554799873,0.19596587302193508,8.214709674976795,,7.087893074535664,164.2941934995359,3.7284574428294888,0.32875,200,134.9820892021594,237.35786619494098,98.44351669626644,190.20123791454014,324.8032530179619,456.0927139829175,649.0778382631547,87.42516324303615,19.886493682861328,0.03873617202043533,1.7318788689129512,6.8291494772193415,6.8291494772193415,6.720159901816723,6.720159901816723,0.10898957540261822,0.10898957540261822
3460,692000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,942.8974094656503,4.714487047328252,8.574541450431024,3.421149850171495,5.243110158730012,,7.087893074535664,104.86220317460024,3.638834474329475,0.3625,200,113.47168218907603,232.70821831366655,86.08834306939869,175.19717099023688,326.29756432381186,355.1755165000104,167.63032772181074,436.46945261758043,19.877817153930664,0.04945990815758705,1.6826728717187782,6.714769577201572,6.714769577201572,6.710060834819098,6.710060834819098,0.00470874238247454,0.00470874238247454
3461,692200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1344.181076654802,6.72090538327401,8.672853582406745,1.2324286205581292,7.552332274362798,,7.087893074535664,151.04664548725597,3.752690909764841,0.34375,200,112.53944542309911,245.75195939455347,67.65332070563896,144.06646817089901,293.304781526418,444.42700310029596,458.6782574477238,508.32432524617207,19.86024284362793,5.731095790863037,1.530702548253584,6.734579380642704,6.734579380642704,6.723445758728675,6.723445758728675,0.01113362191402878,0.01113362191402878
3462,692400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1321.8800764090993,6.6094003820454965,8.662359655196317,1.5100445694396452,7.18579317049645,,7.087893074535664,143.715863409929,3.561668703640166,0.39,200,83.40309183706616,228.7270810878995,61.388396036630056,102.54638924646434,329.4020599053595,481.5361354978447,733.1269366091751,975.0344570419522,19.896621704101562,0.06847956776618958,1.524631185303834,6.798615226793072,6.798615226793072,6.7375147233204915,6.7375147233204915,0.06110050347258067,0.06110050347258067
3463,692600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1221.8132925632597,6.1090664628162985,8.638533152278164,1.9507576954850452,6.692639287454315,,7.087893074535664,133.8527857490863,3.9233932646611516,0.495,200,1.6000000000000227,292.53440694221604,1.6000000000000227,172.5023100060823,254.76651096192273,456.49237078982355,177.93117993596448,457.686189609459,19.918851852416992,0.016008732840418816,1.5211385989424897,6.746096448833437,6.746096448833437,6.727965479910831,6.727965479910831,0.01813096892260546,0.01813096892260546
3464,692800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1081.1901961476888,5.405950980738444,8.514384709565519,1.9710424188472107,6.543342290718301,,7.087893074535664,130.86684581436603,4.33729482216991,0.49875,200,29.599999999999994,325.8515355289659,29.599999999999994,325.85014522586516,374.61645679381763,498.1474840182854,291.76766194157295,639.3243392028446,19.833585739135742,3.9908008575439453,1.5246477801452947,6.717519747921199,6.717519747921199,6.724623857304331,6.724623857304331,0.007104109383131885,0.007104109383131885
3465,693000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,997.2202732461391,4.986101366230695,7.2751968121731485,1.2995575803476727,6.025315165834126,,7.087893074535664,120.50630331668253,3.020348854803613,0.4975,200,161.84900134068027,2.7999999999999634,150.14009502800994,2.2585786437627178,952.0481828859457,515.0567130550739,491.25374779180385,652.5502348780434,19.92237091064453,0.04146113991737366,1.5444703480149067,6.7313060504501525,6.7313060504501525,6.717836646102078,6.717836646102078,0.013469404348074754,0.013469404348074754
3466,693200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1322.1238480092416,6.610619240046208,8.594513476835298,1.5263176506108511,7.120275785569837,,7.087893074535664,142.40551571139676,3.081054572290591,0.475,200,177.33022262870705,32.60000000000003,177.32742871390488,32.329740026692726,396.76220946666973,103.6384483595838,421.254312996745,689.9669967885651,19.895654678344727,0.06023351848125458,1.5507794475901784,6.816010672019407,6.816010672019407,6.737427586011026,6.737427586011026,0.07858308600838093,0.07858308600838093
3467,693400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1289.1955841927322,6.445977920963661,7.607927081353559,0.6934552951489964,6.9144717862045635,,7.087893074535664,138.28943572409125,3.599195261461374,0.47125,200,195.56718303403315,121.60904276030001,155.69166386054823,67.86871224425259,775.5621410833804,501.5779024099046,742.5446915567319,620.3968491164424,19.889392852783203,0.04678802564740181,1.5394195320005029,6.93503349708035,6.93503349708035,6.732291042774196,6.732291042774196,0.20274245430615423,0.20274245430615423
3468,693600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1358.395730031326,6.791978650156629,7.91118334966633,0.5542694104950346,7.356913939171292,,7.087893074535664,147.13827878342585,4.556329397182551,0.465,200,253.71341709263191,217.67825724932348,216.41809318593175,142.47674292288983,669.6045466145487,188.28441391108393,675.2229804339074,536.1267921419453,19.924577713012695,0.030850276350975037,1.530269753145376,6.902602204969912,6.902602204969912,6.726939479968293,6.726939479968293,0.17566272500161872,0.17566272500161872
3469,693800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,903.5730748624921,4.517865374312461,7.494081387109748,1.703855615948583,5.8199982646144,,7.087893074535664,116.399965292288,4.762903407807513,0.47875,200,121.25385877765294,278.05229519103835,81.50292243281879,244.59478989278261,897.7965070737506,625.5399706868255,299.478881365762,466.7534272320997,19.90364646911621,5.602013111114502,1.566498971191103,6.766996163237787,6.766996163237787,6.721054241445177,6.721054241445177,0.045941921792609364,0.045941921792609364
3470,694000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1110.3311259900406,5.551655629950203,7.991816252547946,1.0183628212577678,7.008007478784719,,7.087893074535664,140.1601495756944,4.304796846288119,0.4,200,255.30333527731057,190.94797373282222,143.6271754948964,88.42122154886057,535.7955143791207,530.9870103809071,613.8376990165638,515.320495685317,19.91725730895996,5.650157928466797,1.314914847684121,7.038077424687404,7.038077424687404,6.714687760590846,6.714687760590846,0.3233896640965579,0.3233896640965579
