update,agent,pre_tanh_mean,pre_tanh_std,pre_tanh_max,weight_g,weight_v_norm
62,jammer_beamformer,0.8378102455110056,1.0426173990280547,3.666374921798706,0.017893319949507713,0.5164685845375061
63,jammer_beamformer,0.8278329410576262,1.0350572128570388,3.6233720779418945,0.01779726706445217,0.5200880765914917
64,jammer_beamformer,0.8140460894932039,1.029604585132815,3.391754150390625,0.017636118456721306,0.5256572365760803
65,jammer_beamformer,0.8096681287778774,1.0111721046087327,4.121718406677246,0.017489928752183914,0.5333430171012878
66,jammer_beamformer,0.8144210376534611,1.0131005991840645,3.5955402851104736,0.017513643950223923,0.5377718210220337
67,jammer_beamformer,0.8284723393332679,1.0309769435769043,3.265021800994873,0.017610833048820496,0.5406792163848877
68,jammer_beamformer,0.8412084958745399,1.0436847549788164,3.242685079574585,0.0176968015730381,0.5422080755233765
69,jammer_beamformer,0.8117970691802912,1.0085255925381214,3.339487075805664,0.017776859924197197,0.5443946719169617
70,jammer_beamformer,0.8417393501810729,1.0596627046919405,3.4623775482177734,0.01768362894654274,0.548466682434082
71,jammer_beamformer,0.8183154635066167,1.0160399167148115,3.5954105854034424,0.017641225829720497,0.5544553995132446
72,jammer_beamformer,0.8123071904608514,1.023161282649492,3.7021210193634033,0.01770268753170967,0.55823814868927
73,jammer_beamformer,0.8060514458226972,1.0099626889928335,3.385751962661743,0.01784440316259861,0.5649354457855225
74,jammer_beamformer,0.8274221145440824,1.038414284923777,3.5938401222229004,0.018166616559028625,0.5722050070762634
75,jammer_beamformer,0.8158118681358173,1.026392624030618,4.105337142944336,0.01838027499616146,0.5792878270149231
76,jammer_beamformer,0.8181595814297907,1.02383370363684,3.518131732940674,0.018574977293610573,0.5839638710021973
77,jammer_beamformer,0.825946874845773,1.04622556975462,3.6062262058258057,0.01876717433333397,0.5879716873168945
78,jammer_beamformer,0.8568306119232438,1.0676852123146918,3.758180856704712,0.01883693039417267,0.5925154089927673
79,jammer_beamformer,0.8123565111109056,1.0282439233623692,3.6659493446350098,0.01892120949923992,0.5957533717155457
80,jammer_beamformer,0.8241302948442754,1.0429286877057555,3.8975889682769775,0.018999401479959488,0.5980436205863953
81,jammer_beamformer,0.8437363145311829,1.0412265215382865,3.589845895767212,0.018937870860099792,0.600418746471405
82,jammer_beamformer,0.8229512551664375,1.0376006615578381,3.651291608810425,0.01887892745435238,0.6042499542236328
83,jammer_beamformer,0.8212231704315637,1.0331671895664505,3.634216547012329,0.01885061152279377,0.6079315543174744
84,jammer_beamformer,0.8331582053997554,1.0466993843562775,3.547518491744995,0.01884961500763893,0.6107137799263
85,jammer_beamformer,0.8471063161359634,1.067934655996756,4.11205530166626,0.018854131922125816,0.6128332614898682
86,jammer_beamformer,0.8463148250122904,1.0545973302822567,3.7511634826660156,0.0188850499689579,0.614847719669342
87,jammer_beamformer,0.8215309881041758,1.0259216073351476,3.8773510456085205,0.01903351955115795,0.6164200901985168
88,jammer_beamformer,0.8318156782384613,1.0437419211206553,3.748059034347534,0.019124114885926247,0.6196130514144897
89,jammer_beamformer,0.871402056872379,1.0934384146777605,3.8782615661621094,0.019151316955685616,0.6220918893814087
90,jammer_beamformer,0.824532408481231,1.0299692882592795,3.2528553009033203,0.019156740978360176,0.6233449578285217
91,jammer_beamformer,0.8162446386609227,1.0228809654356898,3.5886876583099365,0.01913219504058361,0.6244105696678162
92,jammer_beamformer,0.8493450148376869,1.0578306626372938,3.3528504371643066,0.01914101466536522,0.6249098181724548
93,jammer_beamformer,0.8257280881691258,1.0250971765934302,3.710852861404419,0.0191949550062418,0.6254391670227051
94,jammer_beamformer,0.8375926047437824,1.0398595871170861,3.3492860794067383,0.01926841028034687,0.6264695525169373
95,jammer_beamformer,0.8531967082490446,1.0657953815966072,4.173166751861572,0.01925402320921421,0.6309297680854797
