episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_scale_divisor,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
53,10600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7705488893118821,0.005,5.0,True,945.9201298770503,4.729600649385251,8.882850183224715,5.349096935556975,5.858382778240311,,6.97769188802603,117.16765556480622,2.5712261998409827,0.27125,200,55.15202318134442,55.27810067047906,30.034718191008757,20.101586725178937,143.33234806081262,657.3662883357775,622.5797569035946,496.0974154458312,19.904781341552734,0.18010875582695007,0.6910597180044161,5.524805152250018,5.524805152250018,5.371795570849645,5.371795570849645,0.15300958140037224,0.15300958140037224
54,10800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7666961448653228,0.005,5.0,True,1003.0657983201205,5.015328991600603,8.164015552104425,5.091486977198395,5.309201834113289,,6.97769188802603,106.1840366822658,2.687043418534077,0.25375,200,74.22428329448327,85.38372816933433,60.57692009778136,68.68602143440481,750.1082332264212,241.2998682867546,1105.8412287104197,514.927711216643,20.02490234375,5.7899169921875,0.691260891536022,5.5663843258344965,5.5663843258344965,5.37063642757675,5.37063642757675,0.1957478982577463,0.1957478982577463
55,11000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7628626641409961,0.005,5.0,True,973.7578832645618,4.868789416322809,8.26999749939828,5.700218951531924,5.156770885157575,,6.97769188802603,103.1354177031515,2.5966388047476947,0.25375,200,72.97879310551887,59.19781517590654,15.338086668126978,11.11215481504403,666.1853838780522,381.5278304638355,906.521749934482,636.0078574168105,19.681121826171875,6.200706481933594,0.6533911270308103,5.565605942077113,5.565605942077113,5.3667479631691295,5.3667479631691295,0.1988579789079834,0.1988579789079834
56,11200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7590483508202912,0.005,5.0,True,1159.6026086879078,5.798013043439539,10.263129193170737,6.261623373449379,6.104041920782692,,6.97769188802603,122.08083841565386,2.552699380019631,0.26,200,59.95758107482998,54.835690730684114,46.78864193114636,30.98420803320663,159.35354697354117,98.41275457811471,530.6098681428812,910.5352484240154,19.88298225402832,0.07517088204622269,0.6484754477572423,5.603716081757453,5.603716081757453,5.379913926697943,5.379913926697943,0.2238021550595093,0.2238021550595093
57,11400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7552531090661897,0.005,5.0,True,1036.5411455071337,5.1827057275356685,8.05672789036614,5.192727587212621,5.475976832929539,,6.97769188802603,109.51953665859078,2.5873989433645885,0.26125,200,65.51952245005121,70.58290448569436,26.99565550194636,50.96578804205931,782.8185877731557,479.3566236408117,667.8646333553693,246.03833014055454,19.743967056274414,0.18034628033638,0.6494908512998785,5.6255620055245625,5.6255620055245625,5.381599240842357,5.381599240842357,0.24396276468220535,0.24396276468220535
58,11600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7514768435208588,0.005,5.0,True,864.7471943841766,4.323735971920883,8.526515867732165,6.961963738055596,4.631021101588261,,6.97769188802603,92.62042203176524,2.6782664448392017,0.245,200,71.21298735994672,84.8066369502233,36.95702449439169,62.96705249297606,539.222742926042,435.4106578445741,474.13107439233517,822.1191515623086,19.905378341674805,5.884249210357666,0.6215598391536888,5.604890983244998,5.604890983244998,5.368658238441424,5.368658238441424,0.2362327448035737,0.2362327448035737
59,11800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7477194593032545,0.005,5.0,True,996.1094270789176,4.9805471353945885,7.940122053766286,4.250083089000027,5.71119661444907,,6.97769188802603,114.22393228898139,2.6109825474539066,0.265,200,84.51942294283741,50.0063696111654,10.493825681606287,23.562656841685232,851.0852537127752,585.8940166369835,492.74058527693154,406.4551356539981,20.050025939941406,0.07740350067615509,0.6215992312095446,5.621889670485618,5.621889670485618,5.374463973627995,5.374463973627995,0.24742569685762295,0.24742569685762295
60,12000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7439808620067382,0.005,5.0,True,576.0454249507806,2.880227124753903,8.250176163270483,8.943631770223805,3.2106578861670756,,6.97769188802603,64.21315772334151,2.6570654430880642,0.25375,200,82.10101805464247,77.87393029452436,54.32797931594734,56.8343026646565,677.8555545690253,304.16805718313077,142.09194021309852,639.212409828624,19.82022476196289,0.11079145967960358,0.7034257462554762,5.483802207835063,5.483802207835063,5.3384005388369795,5.3384005388369795,0.14540166899808327,0.14540166899808327
61,12200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7402609576967045,0.005,5.0,True,1063.6904709561309,5.318452354780654,8.496357807900953,5.13858827108311,5.6046232317615665,,6.97769188802603,112.09246463523134,2.6215016762665524,0.26375,200,65.52195018944721,76.52359628446168,34.42102251018328,37.55701077495666,572.8006429015496,327.3840885744253,983.7570897964599,497.3418618539975,19.889114379882812,0.27048641443252563,0.7070001882391267,5.473819155655999,5.473819155655999,5.342764845278366,5.342764845278366,0.1310543103776327,0.1310543103776327
62,12400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.736559652908221,0.005,5.0,True,1047.1904913292528,5.235952456646264,8.512897130300802,5.2200666262392605,5.716309044853327,,6.97769188802603,114.32618089706655,2.873969473578935,0.26875,200,107.6282564762975,108.79263966177515,61.68947318359083,86.37522975098548,568.9235073769701,332.6667411472806,300.3209228518787,317.32324501836337,19.87344741821289,11.8046875,0.680824662385374,5.4639831398628615,5.4639831398628615,5.348789751723125,5.348789751723125,0.1151933881397369,0.1151933881397369
63,12600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7328768546436799,0.005,5.0,True,643.9807781094165,3.2199038905470827,7.791031542579424,7.790832696096102,3.585233445963579,,6.97769188802603,71.70466891927158,2.7381527561662704,0.26625,200,67.97592058979964,112.21338462660123,34.0402900605428,75.82214149039123,929.6396095629368,577.9669165868424,335.91956035445395,966.3986052210978,19.93082046508789,6.314691066741943,0.7373845646394814,5.298912972720651,5.298912972720651,5.320796794488846,5.320796794488846,0.0218838217681947,0.0218838217681947
64,12800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7292124703704614,0.005,5.0,True,1010.345969318452,5.05172984659226,9.276131878490798,6.608329743734676,5.363095141219903,,6.97769188802603,107.26190282439806,2.729556806424465,0.2225,200,64.43911980050525,115.75862049284517,31.65988317218567,91.87987494651266,233.66735182046648,473.768809112925,751.8785497512508,489.75497199481515,19.927143096923828,0.18655407428741455,0.7354675789747843,5.300870037102313,5.300870037102313,5.321457706156518,5.321457706156518,0.020587669054204838,0.020587669054204838
65,13000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7255664080186092,0.005,5.0,True,1253.3392908712533,6.266696454356267,9.293396943752382,4.482552943598705,6.591036820899609,,6.97769188802603,131.82073641799218,2.6727242873506,0.28125,200,79.28476708314608,78.51169144398573,36.40227236714997,28.747666913971422,352.764449511783,217.9279283014989,930.4830578847133,218.4497881085535,19.924938201904297,6.39257287979126,0.7628234961135134,5.354078862599865,5.354078862599865,5.340989692537181,5.340989692537181,0.013089170062683841,0.013089170062683841
66,13200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7219385759785161,0.005,5.0,True,1013.9518415247718,5.069759207623859,8.632259324635918,5.55085586071178,5.372081260407289,,6.97769188802603,107.4416252081458,2.664828966385016,0.25,200,86.80098605878918,69.27337001821118,10.98581991414344,42.9723871516492,515.4599319787827,94.35808107370536,855.5633023435893,684.8262576122515,19.75641441345215,0.14873568713665009,0.7187024459237389,5.315431196101419,5.315431196101419,5.341460776898849,5.341460776898849,0.026029580797430008,0.026029580797430008
67,13400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7183288830986235,0.005,5.0,True,663.2672906772734,3.3163364533863673,8.16754672095501,7.431502838459798,4.57218005321081,,6.97769188802603,91.44360106421622,2.6739947406480478,0.24875,200,38.9079390022436,80.98207392477721,9.155096495297036,16.8967176996914,715.8000260529527,562.1458883710462,254.94962355953535,355.9253854390799,19.773273468017578,4.410322666168213,0.7659163920818689,5.320805675981536,5.320805675981536,5.329978975052758,5.329978975052758,0.009173299071222552,0.009173299071222552
68,13600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7147372386831304,0.005,5.0,True,942.6930634480472,4.713465317240236,8.808431251329662,6.764124165809267,5.103464637682797,,6.97769188802603,102.06929275365596,2.6357296032416935,0.26,200,60.34170057660905,74.68495324873955,34.227653791901645,33.23570273538432,438.91113797718845,448.2094735520208,385.1257853470663,551.186442155958,19.878463745117188,5.804479122161865,0.7336757273213804,5.3295132043944635,5.3295132043944635,5.326647881856141,5.326647881856141,0.002865322538322168,0.002865322538322168
69,13800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7111635524897147,0.005,5.0,True,961.0746766448452,4.805373383224226,7.7698749838458205,5.11314443720698,5.0942022538542675,,6.97769188802603,101.88404507708536,2.6078689917120697,0.265,200,55.085214537399665,76.61905750857586,16.779640321786022,47.672220188508064,923.4567779317277,368.0619378764753,864.4846836201567,553.2216826167922,20.060487747192383,5.813454627990723,0.7165771012644109,5.303561061901052,5.303561061901052,5.323279104638724,5.323279104638724,0.019718042737672192,0.019718042737672192
70,14000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7076077347272661,0.005,5.0,True,823.9074278042286,4.119537139021143,7.530316390007266,5.557145497507873,4.532098417896267,,6.97769188802603,90.64196835792535,2.721523331729441,0.275,200,85.98995498499086,85.03248055514547,20.13368671342384,58.48802725949132,1098.7015584460885,581.82466166939,563.4049424737402,862.6541310771527,19.920181274414062,0.0975220575928688,0.7082941434320449,5.295006580851503,5.295006580851503,5.311976523399546,5.311976523399546,0.016969942548043626,0.016969942548043626
71,14200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7040696960536298,0.005,5.0,True,1285.6258520112035,6.428129260056018,10.046912048413764,6.0480805155423525,6.757295904038692,,6.97769188802603,135.14591808077384,2.7223846430845953,0.2725,200,89.83536079839861,85.45287413572103,44.162321033548686,70.8548145340275,232.35209755429315,193.49614363059467,319.6959143293006,171.90839963552892,19.770606994628906,5.731296062469482,0.7421045029720397,5.299168983879072,5.299168983879072,5.332333134394464,5.332333134394464,0.033164150515391455,0.033164150515391455
72,14400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.7005493475733616,0.005,5.0,True,1067.7123898873501,5.338561949436751,9.25108289875038,6.964214080782229,5.640685219156828,,6.97769188802603,112.81370438313657,2.749266338865615,0.2575,200,69.33856759608362,109.84181515477471,30.191499682348752,51.20727811517388,305.4523411617867,251.9931225678441,292.5571715231414,246.09293658823287,19.822933197021484,11.343928337097168,0.742853979254293,5.269477764218637,5.269477764218637,5.336615802238384,5.336615802238384,0.06713803801974727,0.06713803801974727
73,14600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6970466008354949,0.005,5.0,True,838.8614347754486,4.1943071738772435,8.472771445326917,7.149459038170809,4.797307378671635,,6.97769188802603,95.94614757343271,2.640551665950324,0.2525,200,82.37145987342407,70.04015925979805,55.16537905147747,42.30843183734482,526.033032063586,392.87877164263097,459.22179859942435,467.0421418771521,19.633466720581055,0.14922165870666504,0.7330209640750566,5.216423994240204,5.216423994240204,5.3292280156141825,5.3292280156141825,0.11280402137397871,0.11280402137397871
74,14800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6935613678313174,0.005,5.0,True,1076.561571162111,5.382807855810555,8.027130080245,3.7532111141236895,6.062343506270852,,6.97769188802603,121.24687012541705,2.8253828099551956,0.30375,200,68.42884675317083,127.61132225696745,20.52626655367299,88.95096444768166,783.9691275443166,604.7116759848846,879.7796377090897,418.1397854149752,19.81041145324707,0.11510951071977615,0.7388545531906675,5.254081077848081,5.254081077848081,5.339134981704137,5.339134981704137,0.08505390385605605,0.08505390385605605
75,15000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6900935609921608,0.005,5.0,True,869.1591337992628,4.345795668996314,7.8405625818740585,5.680432800145193,4.704687271279051,,6.97769188802603,94.09374542558102,2.7247747662524455,0.31375,200,78.35572959310107,90.64733610744777,35.32064699043862,25.15876946393151,881.0102762046323,434.5105667559483,423.16290155996603,788.9562675628631,19.85076141357422,0.1286821812391281,0.7437919432230546,5.231476897154155,5.231476897154155,5.330675678898469,5.330675678898469,0.09919878174431407,0.09919878174431407
76,15200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6866430931872,0.005,5.0,True,1085.01807509499,5.425090375474951,8.58290122457005,5.160349507007235,5.7824049876747585,,6.97769188802603,115.64809975349517,2.782647235586333,0.25,200,85.00569294080891,104.40415441782346,59.624108454353966,15.04686121796777,509.6643830248787,335.6989987211523,808.736637121265,274.25608820073563,19.923845291137695,0.12492777407169342,0.7499039576825934,5.215395050498758,5.215395050498758,5.336619485592894,5.336619485592894,0.12122443509413561,0.12122443509413561
77,15400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.683209877721264,0.005,5.0,True,1298.4636402811457,6.492318201405729,9.249113478592616,3.7826124907122662,6.781042585370269,,6.97769188802603,135.6208517074054,2.644307693986822,0.3025,200,90.59078290290836,52.87533784056695,29.321857539411102,28.437138565467315,329.5332780545971,441.45726217407764,831.4465507666545,783.6699350241959,19.7999324798584,0.1338820457458496,0.7138753808465971,5.280648338120796,5.280648338120796,5.355378227148444,5.355378227148444,0.07472988902764843,0.07472988902764843
78,15600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6797938283326577,0.005,5.0,True,755.472228232603,3.777361141163015,7.998793459534121,6.65054527677614,4.565219964205956,,6.97769188802603,91.30439928411913,2.680432405621614,0.21375,200,78.20399228551301,81.81439091356427,38.36773392566038,31.265097968522998,759.8453752341499,243.05694471488428,743.8446538442815,500.94559218547056,19.734085083007812,0.1256970912218094,0.7375468117987611,5.27735828125168,5.27735828125168,5.345247993008155,5.345247993008155,0.06788971175647518,0.06788971175647518
79,15800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6763948591909944,0.005,5.0,True,733.8090001011036,3.669045000505518,7.851948324934062,7.277969478979499,4.044724935093577,,6.97769188802603,80.89449870187156,2.7981346475821702,0.26625,200,85.828611797575,108.24600323947936,48.45132493279794,88.60051978086761,881.5189471208037,426.7250958683289,283.0860020582764,608.2587581673173,19.717058181762695,6.073967933654785,0.742679050647988,5.1940346972839055,5.1940346972839055,5.328785675819364,5.328785675819364,0.13475097853545837,0.13475097853545837
80,16000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.6730128848950394,0.005,5.0,True,860.6092515278876,4.303046257639438,8.214656144956027,5.635796277736122,5.006225054553996,,6.97769188802603,100.12450109107992,2.8147752094113745,0.2525,200,63.475476985707324,119.50267857979534,8.510410460881932,94.38430830876844,733.5412582030566,236.48755682283732,661.253832189477,901.1811702081656,19.99802589416504,0.09398069232702255,0.7454792385159682,5.283813055703251,5.283813055703251,5.324753668053548,5.324753668053548,0.04094061235029667,0.04094061235029667
