episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
384,76800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,190.81429130272957,0.9540714565136479,8.759260988853802,7.486114098309673,2.568527987651332,51.37055975302663,6.744800188708252,0.25932618017774073,200,380.9952169912499,266.14629559564617,380.79803403060436,246.3681225815182,0,269.7469956941442,148.11638454513263,143.0360517415326,1039.094026308034,6.966202006589801,7.068739106117539,0.10253709952773793
385,77000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,569.8635878174304,2.8493179390871517,7.775672620618449,3.613474925073941,4.162197695544504,83.24395391089008,6.368019975359789,0.45555738349445163,200,337.09507109440136,334.1286349580418,248.17219345721963,231.86416999720325,0,1019.1209962612841,525.3195199027598,106.72224426615134,648.1525551592622,6.804650655544334,7.023679835803027,0.21902918025869322
386,77200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1338.8396200654533,6.694198100327267,8.773001860423019,1.3658512225684036,7.407150637854614,148.1430127570923,6.094001766905553,0.36292986482847484,200,316.0000049650856,357.11609533554355,87.76195451610181,194.37913031661736,0,510.5077945653548,201.65301023293614,368.7782408686671,457.66496053663803,6.876513821817262,7.057729942022754,0.18121612020549183
387,77400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1388.3802112631868,6.941901056315934,8.439231534214851,0.9044319953426542,7.534799538872191,150.69599077744382,5.153602479767527,0.4673631286388263,200,259.2553174515685,313.3873611912585,210.15188731801592,277.7507990322815,0,587.7600522360385,299.1093451974807,659.1227874268247,924.9907793571142,6.942507932148137,7.060393694496831,0.11788576234869375
388,77600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1516.5189197662269,7.582594598831134,9.190167824196394,0.9288345218013143,8.261333302395087,165.22666604790174,5.532106895928902,0.4506089200923452,200,274.9734732809401,315.02121155643164,169.1120894321183,308.42412605798023,0,281.94364980141347,343.2416759473714,478.0114487779664,475.6048020284593,6.93201528195257,7.064660367519914,0.13264508556734356
389,77800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1636.2138210496685,8.181069105248342,9.102430591399486,0.2565247283304085,8.845905863069076,176.9181172613815,5.549645073897443,0.33702146641910075,200,288.4242675880623,325.18515234888275,241.41096487351916,258.9403440901676,0,241.57851942729323,257.3775306673361,466.5314444776433,126.33706687999599,6.99199370744479,7.078694187178012,0.08670047973322248
390,78000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,-16.90105868924065,-0.08450529344620325,7.8450657714222025,7.697777583553929,0.6631156143490191,13.262312286980382,6.223840249748954,0.41899891797220334,200,358.5975343523181,332.62375658091094,343.85761157383484,318.7651300723152,0,952.2727580085588,472.7065794854754,36.749834556332054,674.311398171874,6.763718454202397,7.016186875602275,0.252468421399878
391,78200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,908.5246770807355,4.542623385403678,8.887516350631293,3.940311532603615,5.760683994215055,115.21367988430113,6.589630185314036,0.09481297944672405,200,357.2244198800881,339.50930606298044,342.2498049282396,313.27958697526094,0,290.1436968764055,149.26076572975,623.0416656337014,809.3951687593305,6.618691517996242,7.0080476223472825,0.38935610435104095
392,78400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1329.849524229866,6.649247621149329,7.934681919193126,0.4895421099872153,7.445139809205916,148.90279618411833,6.639794025802888,0.24969772977055982,200,367.5144059701693,369.44365600255634,355.2156307627873,334.79979931782447,0,661.711854285842,191.0191422988813,805.6272280642931,320.9315718228079,6.611314120115564,7.010742356263463,0.3994282361478989
393,78600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1131.0249675805599,5.655124837902799,8.256347347997913,1.074912095071768,7.181435252926145,143.6287050585229,6.878137768657009,0.4806745861470699,200,281.3126775124368,378.4072089942316,252.09351801620093,365.50979087757554,0,662.7868615731794,504.74533662896425,284.1781910053424,460.15401683002233,6.7567598615251185,7.004687981069615,0.2479281195444969
394,78800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1361.5736881485814,6.807868440742907,7.824299812846362,0.17461908795152695,7.649680724894826,152.99361449789652,6.839097845791567,0.49111680142581465,200,372.04669770376506,380.9862517536753,307.9878887257487,380.83921807405625,0,762.2383354548656,235.20595335171762,797.674884216823,557.2257730903544,6.8363348610117,6.988807807859916,0.15247294684821622
395,79000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1038.3682106150993,5.191841053075496,8.202487428183277,3.1179924503212217,5.7458295554427945,114.9165911088559,4.695173544700744,0.16079787366557866,200,318.1684256004974,194.3596069774507,195.98674827472632,185.1337102908936,0,714.4748049338688,521.8704956891945,447.4011727418817,580.6439127435739,6.899366748977387,6.963728815232878,0.0643620662554909
396,79200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1451.2620635988858,7.256310317994429,8.564387715386548,0.8270982880803922,7.7372894273061545,154.74578854612312,4.246924205292712,0.180111650461331,200,249.63942096723022,192.38204451953843,68.24349035671298,45.132293979030116,0,532.8602429202529,170.05758912753848,288.9399617444553,184.7790419680011,6.861337983182186,6.989900321742859,0.12856233856067245
397,79400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1098.9207204094932,5.494603602047466,8.067106157192434,1.803246132849744,6.263860024342694,125.2772004868539,6.57048209443759,0.33870081558590753,200,377.4543325484003,351.51730495674786,375.42538529272446,313.0205480595358,0,910.3189199959329,625.2313498843885,346.18162191497663,501.27906219744136,6.728203922263541,6.977522426652138,0.24931850438859726
398,79600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1604.520131870908,8.02260065935454,9.190912610581858,0.5487350878283104,8.642177522753546,172.84355045507095,5.4329097436728455,0.3579731906671077,200,274.7313319729021,304.72165112562374,230.7349021226508,264.64337783155185,0,415.8265873425585,354.3123712633391,613.0893541789233,393.0587064021147,6.706909053301175,6.996906459754526,0.2899974064533515
399,79800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1525.033730031488,7.625168650157439,10.207559690035357,2.2419747732454955,8.349397046600249,166.98794093200502,6.323951267996744,0.353449720966164,200,350.9286054854133,352.27782528758996,333.65228496972935,341.5188466281035,0,308.0546946840971,342.5558061293021,413.60275585587175,552.7366186015906,6.821968322187513,6.99912820720709,0.17715988501957725
400,80000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1536.8400421943634,7.684200210971817,9.237608386781778,0.8531779169580002,8.384430469823773,167.68860939647547,6.042446827973361,0.3454550157499034,200,354.12434230074405,323.30381572241214,327.5722843041257,266.7497126964327,0,190.0990351362508,65.08755374096648,740.2678840194391,630.1716455116149,6.817891245077883,7.019986288433923,0.20209504335604045
401,80200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1003.9870152574825,5.019935076287413,7.759554339176557,0.5802130777516934,7.179341261424865,143.5868252284973,5.914444277759974,0.3833000509859994,200,335.53491564859655,158.24403663723842,322.8666976068736,83.29410489610694,0,908.3778486690162,608.1574408390677,523.2584229689178,448.77934239191507,6.779436968095337,7.024721975529383,0.24528500743404624
402,80400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1343.8558928361401,6.7192794641807,8.140376990849504,0.5750669540397555,7.565310036809754,151.30620073619505,6.428961731463361,0.4898575154691935,200,380.97620423674397,328.78132522943537,380.8375845331351,313.81360072573534,0,710.978062486072,345.98716400694724,750.6045397983942,777.9011676321542,6.789452093591414,7.0201224115867475,0.2306703179953331
403,80600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1192.516057429922,5.96258028714961,8.49902752387272,0.9630615125505702,7.535966011322153,150.71932022644305,6.261380383648945,0.49501797527074815,200,291.37945169672923,301.2462595138861,275.12967664179286,131.6608985052723,0,455.25553794199755,509.7411935082616,790.4955950808351,1154.3823368673723,6.744178588840187,7.0247282384281595,0.28054964958797246
404,80800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1102.979736130947,5.514898680654735,8.484483735723677,2.0713042415637544,6.413179494159926,128.26358988319853,6.708020916205498,0.4895523350685835,200,380.9938159735576,360.16201065081646,380.94031618135904,353.3416747095963,0,388.77064461440386,267.792576499327,304.87364145921924,656.9782796250348,6.936411164165617,7.01630300991882,0.0798918457532034
405,81000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1408.319647963499,7.041598239817494,8.433074346290235,0.7673248364426569,7.665749509847572,153.31499019695144,5.231784147341997,0.38658335206098854,200,317.1385116989894,235.1771020228857,289.57428956713164,162.4064445287278,0,588.538878004794,370.5120804521665,417.3894587468165,326.64512446607137,7.111588754880771,7.020244299840912,0.09134445503985855
406,81200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,770.2754557625511,3.851377278812756,8.136463696115511,4.412296223357035,5.110288808839449,102.205776176789,5.711682572632139,0.10383733786642552,200,213.57485440251304,286.9693431298735,197.59158145888415,267.3552697029606,0,752.56456827628,708.8723439378913,638.349075786947,478.2113900512881,6.996745663430012,6.983768880913265,0.01297678251674661
407,81400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1468.4437216325443,7.342218608162722,9.577710615578338,1.3694030670042923,8.344640955436246,166.89281910872495,5.5032274580686105,0.2994989429414272,200,286.902822814674,305.65308972653656,186.3081696865747,277.22064056950734,0,311.0771041820102,297.98152335246897,336.1477171414448,376.96470965624485,7.037237734258214,6.993933108123098,0.04330462613511621
408,81600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,944.2235625022931,4.721117812511466,8.886287835272288,3.282878049301938,6.043869880966612,120.87739761933223,6.740784614918142,0.30725139313843103,200,377.7811351231732,320.44979385713674,369.6076892722356,298.5296277769995,0,511.1511476201161,253.06977976221714,443.1694191898492,1034.8491519082456,6.92636456318679,6.977233856667069,0.0508692934802788
409,81800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1198.332487386383,5.991662436931915,8.877518598736238,1.702717731391669,7.252897872961904,145.05795745923808,5.085055264665841,0.2550670400168747,200,370.38194836582096,163.6017198119024,352.53685841702617,26.513792187696236,0,383.70363847385545,314.4167286470715,747.1392701745451,958.0648373765787,6.846714163681433,6.966308550964268,0.11959438728283445
410,82000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1860.1399298470642,9.300699649235321,10.446496475439742,0.3850123943486968,10.06148408109104,201.2296816218208,6.596771995772058,0.34144145065918563,200,370.7635727867419,360.6195416916196,347.3515825897592,329.4374661773519,0,151.44924896416498,140.69395305028655,484.8911361159316,288.8228806864203,7.3166325870185345,6.992086905055224,0.32454568196331035
411,82200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,947.1685828762444,4.735842914381222,7.695882342335701,1.7785585449864973,5.917323797349203,118.34647594698409,5.916263413231025,0.39629188247490676,200,278.40765026746055,326.99063668670817,218.05059285864706,205.01614070335623,0,1027.5462023057053,437.6639083108726,390.18112655665874,834.9170453248406,7.324464577175242,6.985579336567009,0.33888524060823233
412,82400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1472.83383776703,7.36416918883515,8.748267647868039,0.5944891493464084,8.158270649370419,163.16541298740836,6.922952468258107,0.4581996295345016,200,380.44768267985336,380.2725141758099,380.21828831968617,377.26303654436737,0,340.8839593503182,242.9564124023006,949.1942898211847,905.6478477420559,7.360121119183466,6.996429927018393,0.3636911921650734
413,82600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1093.8526797737209,5.469263398868605,8.140681902573519,2.642769417306383,6.285679566906236,125.71359133812474,5.700542055378817,0.331634253449738,200,379.8256015684472,240.78039232517602,378.8109849467457,191.04775212485723,0,838.1809676511652,512.6935161502867,686.3222449636488,516.2100696823279,7.31533333488247,6.987380886611166,0.3279524482713043
414,82800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1522.1948617456874,7.610974308728437,8.734926894617823,0.43430310698163055,8.300623787636194,166.0124757527239,5.819097698174849,0.37646068333415317,200,326.8915412357709,322.55537842370427,129.8456631398012,290.2436417398085,0,454.4054414134678,418.37229646221726,411.79803622020694,291.9279994849033,7.3478804880195385,6.987047611914355,0.36083287610518333
415,83000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1232.7737429386636,6.163868714693319,8.048787407348167,0.9532213363961891,7.099361827474598,141.98723654949197,6.326694715397094,0.397313292264007,200,318.1277173082952,375.6905787644869,118.85409850169964,332.18186061651795,0,744.4232915015953,404.87100614230746,466.3379623955894,525.6533512494162,7.41555710162113,6.970313860774485,0.44524324084664535
416,83200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,788.6587572813654,3.943293786406827,9.500041922862481,4.400169386145509,5.19501247715608,103.9002495431216,6.798357056306912,0.3879197844187729,200,380.9913693769435,365.92609635306496,380.6926809827731,318.7603600834567,0,396.3853984004556,161.71457409796955,201.24355392276635,889.5803749516954,7.288443254113625,6.941281150278721,0.3471621038349042
417,83400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1039.783481248019,5.198917406240095,9.182664330061543,5.00314046368311,5.76963180756789,115.39263615135783,5.038025014508734,0.17782093935646118,200,380.6330068084276,139.51623489176916,380.37029181877915,128.98413205201769,0,301.62053016937114,148.115204662723,1020.2764358898933,718.31661983437,7.263731843274885,6.923103657212971,0.34062818606191403
418,83600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1103.2387255558178,5.5161936277790895,8.458485718267513,1.5341164799855884,6.924369238281923,138.48738476563844,6.731408897372717,0.35583076988346873,200,360.6269672473683,320.69390732425353,348.50307283722685,296.0258937691981,0,402.90127231592083,268.72121858536264,415.48530489871973,704.6468446881324,7.177841429051303,6.926029094830077,0.25181233422122595
419,83800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1088.7702381774795,5.443851190887398,8.870241604739908,2.6341961621072687,6.23604544263263,124.72090885265261,6.919317431737352,0.48261910818517206,200,379.1076133448343,380.2379172155876,378.8856341842978,379.9304836245857,0,570.0608475293591,278.0264078251001,207.2176201968399,819.009825792842,7.0721738488529216,6.93546808246878,0.13670576638414111
420,84000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1581.79785990198,7.9089892995099005,9.164771633864023,0.5260107952585495,8.63876083860547,172.77521677210945,6.35113973068932,0.4336931122932583,200,349.464913122559,354.39924409714223,272.371250687478,210.79659571407075,0,348.56202874942403,100.80819984020381,353.27990354008506,368.7535804124697,7.084890367292009,6.941326271101941,0.14356409619006794
421,84200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,966.3776092030075,4.831888046015037,8.252818131532928,0.9925656107096684,7.260252520823266,145.20505041646533,6.873334337807258,0.48820632487535476,200,336.8203121850567,227.2868334310907,284.12472415113,227.19330522431818,0,560.5025186713835,488.03725938966784,261.5289167855505,370.17992809779,7.088935930261928,6.921765156586707,0.16717077367522126
422,84400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1665.3792523210411,8.326896261605206,9.317830854181365,0.2008846040086149,9.116946250172752,182.33892500345505,6.89387781701169,0.4836481352895498,200,380.9135973898082,377.1129402803212,380.8233354344387,366.2353973113933,0,384.63428929966364,308.42457986472283,805.6022243988772,343.03495091462753,7.166517740930078,6.94536472656406,0.22115301436601786
423,84600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1408.8058267937317,7.0440291339686585,9.411992179587445,1.0597889004335737,8.35220327915387,167.0440655830774,6.220626961010855,0.4899456255324185,200,241.79620318890613,364.66773213626385,181.55766234753105,338.4114653087829,0,241.83367907804032,506.6345869788605,344.3385314166903,621.7242176570549,7.207329604321663,6.951749481323599,0.25558012299806343
424,84800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1325.0221356754882,6.625110678377442,8.667929477698957,1.3333388156064148,7.380531031304684,147.6106206260937,6.463645204104211,0.3117783583351411,200,328.0486639472864,380.51817207663197,225.9853979106661,378.89210208195806,0,484.11412869088883,322.1549107547068,609.1942174789219,630.1770228734979,7.255697181178901,6.98672664659871,0.26897053458019116
425,85000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1657.9144283613584,8.289572141806792,10.081661576026296,0.4375964925786539,9.644065083447641,192.88130166895283,5.77985260425423,0.4935059182345867,200,341.37819260188354,254.63944967193947,171.94131410085635,121.91944010783352,0,118.22234972584272,318.8490095011427,448.58746574957604,298.1342399250494,7.354612959858905,6.998153922829472,0.35645903702943293
426,85200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1728.0907647365254,8.640453823682627,9.313126338083558,0.1097787576602459,9.203347580423307,184.06695160846616,4.881355094392756,0.46929270423483105,200,248.29260243386435,272.72861348054585,51.143737361521744,188.79320482488984,0,307.1694286718581,236.59071871579496,875.2835163491197,421.9945115122971,7.559265898438096,7.015787918959905,0.5434779794781912
427,85400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1737.7795657857005,8.688897828928502,9.603359155467027,0.2512602643947799,9.352098891072249,187.041977821445,5.78918966761064,0.38962236215826124,200,332.1596660147914,300.8530065295072,326.56962565324096,187.69347956032814,0,331.93817254760535,62.84885746811032,362.51830454880076,107.96861257747507,7.609638795219898,7.025182354630621,0.5844564405892774
428,85600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1590.6187398680336,7.953093699340168,8.887558229470377,0.30336501796355414,8.584193211506822,171.68386423013644,5.374050275043249,0.48486041754484177,200,370.83427634971383,205.66895607331418,334.989844036382,61.28623267192344,0,550.4646364553255,363.71506662369086,247.7622915838255,134.8023338002425,7.736654961746909,7.066060286017245,0.6705946757296646
429,85800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1608.8125366975503,8.044062683487752,9.243939383790671,0.49499926632668567,8.855417783310338,177.10835566620682,6.86098883236139,0.46734255822375415,200,380.6295592809806,374.3169880690149,380.2257921237185,361.7473928344749,0,97.294792462699,254.2793413533393,606.8766574630976,283.69173225788126,7.8167809572643305,7.103027007245579,0.7137539500187513
430,86000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1238.6686602382083,6.1933433011910415,9.05841109699493,2.166959861822053,7.83089232488606,156.6178464977212,6.203362515676048,0.3992917109001428,200,288.23129824574346,310.8180860765452,277.96275952718827,268.7379526797257,0,480.31196275142213,507.1025039050138,691.6007269819527,223.77702935555592,7.705251369454082,7.1585596954388135,0.5466916740152685
431,86200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,884.804853788312,4.42402426894156,8.600246662304443,2.4862603986570035,6.1182056288328095,122.36411257665621,6.755067894566911,0.49145627386868,200,343.03597482361147,329.50994290029,314.83451056798253,304.600967581766,0,465.5749993474884,524.6710603910996,177.39181674586308,595.0354600835342,7.715295461028262,7.129894034949189,0.5854014260790734
432,86400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1267.1098611896348,6.335549305948174,8.517291345135718,0.6549876799665781,7.8623036651691365,157.24607330338273,6.819812068886981,0.48080645404756067,200,378.91778345754443,311.6390450050368,377.48468636698055,292.8464412293348,0,508.7871743111453,227.59100289160298,701.3755725505503,640.5770019226384,7.7004971118181995,7.118136886691899,0.5823602251263003
433,86600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1097.3836372177705,5.486918186088852,7.808584444455972,0.27883737537525616,7.529747069080723,150.59494138161443,6.824653767416039,0.4879734245687723,200,280.20611970120615,333.923446756643,275.7707575249927,313.8525374318169,0,978.950201088227,503.01377659637046,1098.7909379654714,579.5620705196918,7.7627004869269225,7.107406164332434,0.6552943225944885
434,86800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1322.8879986967593,6.6144399934837965,8.667115562197134,1.3709708407494992,7.29614472144763,145.92289442895262,5.92365748927181,0.24437470665434374,200,310.6746698319809,346.341909666671,260.65441603015927,293.2498677138876,0,570.4568112202733,328.11397875101926,224.5837474321627,278.00827462944505,7.712476533617495,7.101996699882693,0.6104798337348019
435,87000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,988.0138212469657,4.940069106234828,8.406052461024363,2.7041733920937565,6.593020115019604,131.86040230039208,6.6493337750199535,0.3566985542420298,200,328.0554028364831,327.35619122983803,305.8967225615148,308.82412890187135,0,756.0092601326309,512.0552152576728,657.6882945827805,729.5878665121905,7.687159447994743,7.086474514624104,0.6006849333706388
436,87200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1318.2991483799115,6.591495741899557,8.604226699928454,1.1666338389974564,7.437592860931,148.75185721862,6.930469975069575,0.3861127520375885,200,380.9891981090242,380.9769457957932,380.87775287745507,380.8166261818525,0,395.99947913453235,192.69674831001262,378.32551950250286,260.18846863206466,7.799288467183492,7.090763564054303,0.7085249031291889
437,87400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1259.8272724215165,6.299136362107582,7.998606992342715,0.09857977301386704,7.900027219328853,158.00054438657708,6.932702783935765,0.4924257869273424,200,380.2877201616636,293.8624004958257,379.8896590716464,274.2902952090675,0,891.8161104687318,434.16234656289066,813.9800726232958,217.7049737799934,7.90580823777154,7.09493763368902,0.8108706040825195
438,87600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1561.7988702780967,7.808994351390484,9.106246900496277,0.5495140313421865,8.556732869154093,171.13465738308187,6.51291105788539,0.4859828798472881,200,352.4921693163253,368.6038401438637,220.85897013449633,364.18912260228245,0,342.1266150661538,109.13258101917081,446.674362345005,250.99868571187415,7.987426419315147,7.114994163380719,0.8724322559344282
439,87800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,422.70394893899885,2.1135197446949943,8.027998922444926,7.741348664261672,2.7981834675040846,55.963669350081695,5.529284632360504,0.17025730882771314,200,273.9755557077798,328.8185663744972,96.07358625714949,245.9743887593217,0,764.7342211570727,373.671597273562,157.83495320699035,651.0727204325523,7.815533320558719,7.048706408566762,0.7668269119919575
440,88000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1029.2350541559122,5.146175270779561,8.245572752890235,1.732581788051139,6.512990964839097,130.25981929678196,6.766562166575466,0.48772153317928313,200,347.370903650707,380.8558213187066,330.8097387179869,380.62851255286404,0,658.5218110691463,516.0897910603778,217.8904935138804,642.6368291249343,7.709244826870401,7.041242744227016,0.668002082643385
441,88200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1292.147082245548,6.46073541122774,8.330669831444757,0.7237713690786779,7.606898462366072,152.13796924732145,4.707370377527907,0.37501280013588256,200,282.5547191646817,151.7730347773158,233.11779233646064,88.14819193130838,0,554.5426121541007,522.0923634311727,537.6103922205644,544.6231032216275,7.726577123947543,7.035106859153022,0.6914702647945203
442,88400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1091.8188707899883,5.459094353949942,8.000376343434606,0.8630940572552299,7.13728228617938,142.74564572358761,6.562907023759732,0.42046296841697767,200,372.9043288044286,250.59136560819655,335.9777123021716,240.23498629588912,0,849.4623624470266,326.1860868007056,513.2907383682556,529.9087337712095,7.627593925747874,7.023067303382398,0.6045266223654764
443,88600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1737.3390119771345,8.686695059885672,9.934979070865456,0.06369543085232014,9.87128364001313,197.42567280026262,5.758777148890293,0.48636225149035456,200,313.78391179098065,277.21023596670506,146.60955859365455,213.30758361625354,0,169.00181912017632,315.2660289246511,659.430503641413,195.56031243226363,7.703547943790836,7.092895729503641,0.6106522142871951
444,88800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1195.1397781291284,5.975698890645642,8.409052009351196,1.3393241546683945,7.127562259599128,142.55124519198256,5.996452518433614,0.45152824983466416,200,322.0619137222667,314.9163761837813,136.1382733608134,204.21858098348258,0,569.3517359955896,297.03950631641186,282.7311508795006,295.9523673666894,7.690899505205557,7.1548438689544085,0.5360556362511488
445,89000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1117.957127854227,5.589785639271136,8.054975681980622,0.2157269175599199,7.83924876442071,156.78497528841422,6.741756947426512,0.48998059771955016,200,302.8982489075199,289.3896703442794,281.1501330077653,205.04827019722262,0,737.4971890678914,544.2409043423072,502.20324789985114,282.0401333644587,7.600658689254212,7.159115440389306,0.4415432488649058
446,89200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1246.7592087296503,6.233796043648251,7.963922480608931,1.4208208371000872,6.972769658665223,139.45539317330446,6.446762221298951,0.41612292900681497,200,372.7150807398994,334.1068520802605,300.8338260284827,245.51448706782116,0,737.5060519724129,270.2512931095706,797.6442072567434,569.4335554286185,7.489129793166308,7.143508075653613,0.345621717512695
447,89400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1665.0246301440297,8.325123150720149,9.823475005214291,0.8443979124653934,8.979077092748895,179.5815418549779,5.622467198245492,0.4666304472181946,200,295.3798233134239,308.53549370236954,245.25051395550716,299.8692283795131,0,305.0491452088123,284.2195295192556,238.26512692722426,178.9042532931404,7.47047870325014,7.225205347527815,0.24527335572232456
448,89600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1654.7533601621226,8.273766800810613,9.470198457265335,0.46720184441409607,9.00299661285124,180.05993225702483,6.340212221169407,0.36228102223714814,200,328.17902419788726,368.87633511486,227.54413485171972,134.29852697691155,0,213.15120685385762,260.23768026599413,789.1576488415895,532.8022189699991,7.49141887331736,7.241610890380532,0.2498079829368285
449,89800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,622.6517170603902,3.113258585301951,8.863098337895863,7.602222144151633,3.7639007791696133,75.27801558339227,5.650743007500761,0.20094031267799436,200,349.1936392788187,273.19072077424283,345.0937842808855,144.1001963666716,0,292.6293429080703,104.06438689058926,201.77543784040125,537.7249845005421,7.236843023110325,7.234171563647888,0.0026714594624364096
450,90000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1349.4661468174247,6.747330734087123,8.669196627969098,1.6003913263430882,7.552973030134111,151.0594606026822,6.7626048889373696,0.14617981692776083,200,374.44651255052145,374.97369730244276,341.8713041636839,349.8020263672014,0,378.2101191926535,275.0104009666936,908.0204142010613,333.6064447958073,7.222947058372727,7.227014093637931,0.004067035265204133
451,90200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1440.740624801248,7.20370312400624,8.218288358127973,0.25502419019218514,7.963264167935783,159.26528335871566,6.527013649800408,0.4116417726874351,200,356.87083713921885,367.9948147622089,193.10090017060855,353.6725828941532,0,793.8102285861812,318.04197935483427,584.3334388716863,472.9469743809343,7.315199985327875,7.224513462841106,0.09068652248676923
452,90400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1251.256753820798,6.25628376910399,8.15006771873616,1.3846866682150765,7.044386398942846,140.88772797885693,6.43096569386062,0.3237747714528814,200,368.2429285747416,347.70787531953897,298.72041155286183,145.65229955215307,0,886.7787619688535,374.29802204980194,669.28916327355,481.09975305257007,7.274304122016561,7.237517805610398,0.03678631640616281
