slot,pre_projection_power,post_projection_power,projection_distance
3,3.095914289225664,5.674254298210141,0.6225482913866505
4,4.745231235040145,7.994964718818664,0.6491816969407023
0,7.745191412851053,0.08543491363525389,2.490725885840822
1,7.887076418776908,9.999998211860655,0.3538834558570351
2,6.9632289819989355,9.999982416629795,0.5234817880657332
3,6.102899492833154,0.003531873226165772,2.410975157223246
4,7.487540049087628,0.0014853477478027346,2.6977967670296104
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.998758097025333,10.000000000000002,0.33407008344680283
3,7.569075893377946,0.0,2.7511953571816643
4,7.986268894915161,0.0,2.825998742907569
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.999533944404633,10.000000000000002,0.3339329243901129
3,7.609578060851419,0.0,2.7585463673557165
4,7.994663344213085,0.0,2.8274835709890667
0,8.000000000000002,0.0,2.8284271247461903
1,8.000000000000002,10.000000000000002,0.3338505354221894
2,7.999046547001057,10.000000000000004,0.33401908871472674
3,7.571151529130049,0.0,2.751572555672492
4,7.988314871210734,0.0,2.826360711446919
